F12E  A9 29     A:A5 X:02 Y:DB P:E5 SP:FB CYC:22031
F130  8D 47 06  A:29 X:02 Y:DB P:65 SP:FB CYC:22033
F133  20 64 FB  A:29 X:02 Y:DB P:65 SP:FB CYC:22037
FB64  B8        A:29 X:02 Y:DB P:65 SP:F9 CYC:22043
FB65  18        A:29 X:02 Y:DB P:25 SP:F9 CYC:22045
FB66  A9 42     A:29 X:02 Y:DB P:24 SP:F9 CYC:22047
FB68  60        A:42 X:02 Y:DB P:24 SP:F9 CYC:22049
F136  2F 47 06  A:42 X:02 Y:DB P:24 SP:FB CYC:22055
F139  EA        A:42 X:02 Y:DB P:24 SP:FB CYC:22061
F13A  EA        A:42 X:02 Y:DB P:24 SP:FB CYC:22063
F13B  EA        A:42 X:02 Y:DB P:24 SP:FB CYC:22065
F13C  EA        A:42 X:02 Y:DB P:24 SP:FB CYC:22067
F13D  20 69 FB  A:42 X:02 Y:DB P:24 SP:FB CYC:22069
FB69  70 0A     A:42 X:02 Y:DB P:24 SP:F9 CYC:22075
FB6B  F0 08     A:42 X:02 Y:DB P:24 SP:F9 CYC:22077
FB6D  30 06     A:42 X:02 Y:DB P:24 SP:F9 CYC:22079
FB6F  B0 04     A:42 X:02 Y:DB P:24 SP:F9 CYC:22081
FB71  C9 42     A:42 X:02 Y:DB P:24 SP:F9 CYC:22083
FB73  F0 02     A:42 X:02 Y:DB P:27 SP:F9 CYC:22085
FB77  60        A:42 X:02 Y:DB P:27 SP:F9 CYC:22088
F140  AD 47 06  A:42 X:02 Y:DB P:27 SP:FB CYC:22094
F143  C9 52     A:29 X:02 Y:DB P:25 SP:FB CYC:22098
F145  F0 02     A:29 X:02 Y:DB P:A4 SP:FB CYC:22100
F147  84 00     A:29 X:02 Y:DB P:A4 SP:FB CYC:22102
F149  C8        A:29 X:02 Y:DB P:A4 SP:FB CYC:22105
F14A  A9 37     A:29 X:02 Y:DC P:A4 SP:FB CYC:22107
F14C  8D 47 06  A:37 X:02 Y:DC P:24 SP:FB CYC:22109
F14F  20 68 FA  A:37 X:02 Y:DC P:24 SP:FB CYC:22113
FA68  24 01     A:37 X:02 Y:DC P:24 SP:F9 CYC:22119
FA6A  38        A:37 X:02 Y:DC P:E4 SP:F9 CYC:22122
FA6B  A9 75     A:37 X:02 Y:DC P:E5 SP:F9 CYC:22124
FA6D  60        A:75 X:02 Y:DC P:65 SP:F9 CYC:22126
F152  2F 47 06  A:75 X:02 Y:DC P:65 SP:FB CYC:22132
F155  EA        A:75 X:02 Y:DC P:65 SP:FB CYC:22138
F156  EA        A:75 X:02 Y:DC P:65 SP:FB CYC:22140
F157  EA        A:75 X:02 Y:DC P:65 SP:FB CYC:22142
F158  EA        A:75 X:02 Y:DC P:65 SP:FB CYC:22144
F159  20 6E FA  A:75 X:02 Y:DC P:65 SP:FB CYC:22146
FA6E  50 76     A:75 X:02 Y:DC P:65 SP:F9 CYC:22152
FA70  F0 74     A:75 X:02 Y:DC P:65 SP:F9 CYC:22154
FA72  30 72     A:75 X:02 Y:DC P:65 SP:F9 CYC:22156
FA74  B0 70     A:75 X:02 Y:DC P:65 SP:F9 CYC:22158
FAE6  84 00     A:75 X:02 Y:DC P:65 SP:F9 CYC:22161
FAE8  60        A:75 X:02 Y:DC P:65 SP:F9 CYC:22164
F15C  AD 47 06  A:75 X:02 Y:DC P:65 SP:FB CYC:22170
F15F  C9 6F     A:37 X:02 Y:DC P:65 SP:FB CYC:22174
F161  F0 02     A:37 X:02 Y:DC P:E4 SP:FB CYC:22176
F163  84 00     A:37 X:02 Y:DC P:E4 SP:FB CYC:22178
F165  A9 A5     A:37 X:02 Y:DC P:E4 SP:FB CYC:22181
F167  8D 47 06  A:A5 X:02 Y:DC P:E4 SP:FB CYC:22183
F16A  A9 48     A:A5 X:02 Y:DC P:E4 SP:FB CYC:22187
F16C  85 45     A:48 X:02 Y:DC P:64 SP:FB CYC:22189
F16E  A9 05     A:48 X:02 Y:DC P:64 SP:FB CYC:22192
F170  85 46     A:05 X:02 Y:DC P:64 SP:FB CYC:22194
F172  A0 FF     A:05 X:02 Y:DC P:64 SP:FB CYC:22197
F174  20 53 FB  A:05 X:02 Y:FF P:E4 SP:FB CYC:22199
FB53  24 01     A:05 X:02 Y:FF P:E4 SP:F9 CYC:22205
FB55  18        A:05 X:02 Y:FF P:E4 SP:F9 CYC:22208
FB56  A9 B3     A:05 X:02 Y:FF P:E4 SP:F9 CYC:22210
FB58  60        A:B3 X:02 Y:FF P:E4 SP:F9 CYC:22212
F177  33 45     A:B3 X:02 Y:FF P:E4 SP:FB CYC:22218
F179  EA        A:B3 X:02 Y:FF P:E4 SP:FB CYC:22227
F17A  EA        A:B3 X:02 Y:FF P:E4 SP:FB CYC:22229
F17B  08        A:B3 X:02 Y:FF P:E4 SP:FB CYC:22231
F17C  48        A:B3 X:02 Y:FF P:E4 SP:FA CYC:22234
F17D  A0 DD     A:B3 X:02 Y:FF P:E4 SP:F9 CYC:22237
F17F  68        A:B3 X:02 Y:DD P:E4 SP:F9 CYC:22239
F180  28        A:B3 X:02 Y:DD P:E4 SP:FA CYC:22243
F181  20 59 FB  A:B3 X:02 Y:DD P:E4 SP:FB CYC:22247
FB59  50 1A     A:B3 X:02 Y:DD P:E4 SP:F9 CYC:22253
FB5B  90 18     A:B3 X:02 Y:DD P:E4 SP:F9 CYC:22255
FB75  84 00     A:B3 X:02 Y:DD P:E4 SP:F9 CYC:22258
FB77  60        A:B3 X:02 Y:DD P:E4 SP:F9 CYC:22261
F184  AD 47 06  A:B3 X:02 Y:DD P:E4 SP:FB CYC:22267
F187  C9 4A     A:A5 X:02 Y:DD P:E4 SP:FB CYC:22271
F189  F0 02     A:A5 X:02 Y:DD P:65 SP:FB CYC:22273
F18B  84 00     A:A5 X:02 Y:DD P:65 SP:FB CYC:22275
F18D  A0 FF     A:A5 X:02 Y:DD P:65 SP:FB CYC:22278
F18F  A9 29     A:A5 X:02 Y:FF P:E5 SP:FB CYC:22280
F191  8D 47 06  A:29 X:02 Y:FF P:65 SP:FB CYC:22282
F194  20 64 FB  A:29 X:02 Y:FF P:65 SP:FB CYC:22286
FB64  B8        A:29 X:02 Y:FF P:65 SP:F9 CYC:22292
FB65  18        A:29 X:02 Y:FF P:25 SP:F9 CYC:22294
FB66  A9 42     A:29 X:02 Y:FF P:24 SP:F9 CYC:22296
FB68  60        A:42 X:02 Y:FF P:24 SP:F9 CYC:22298
F197  33 45     A:42 X:02 Y:FF P:24 SP:FB CYC:22304
F199  EA        A:42 X:02 Y:FF P:24 SP:FB CYC:22313
F19A  EA        A:42 X:02 Y:FF P:24 SP:FB CYC:22315
F19B  08        A:42 X:02 Y:FF P:24 SP:FB CYC:22317
F19C  48        A:42 X:02 Y:FF P:24 SP:FA CYC:22320
F19D  A0 DE     A:42 X:02 Y:FF P:24 SP:F9 CYC:22323
F19F  68        A:42 X:02 Y:DE P:A4 SP:F9 CYC:22325
F1A0  28        A:42 X:02 Y:DE P:24 SP:FA CYC:22329
F1A1  20 69 FB  A:42 X:02 Y:DE P:24 SP:FB CYC:22333
FB69  70 0A     A:42 X:02 Y:DE P:24 SP:F9 CYC:22339
FB6B  F0 08     A:42 X:02 Y:DE P:24 SP:F9 CYC:22341
FB6D  30 06     A:42 X:02 Y:DE P:24 SP:F9 CYC:22343
FB6F  B0 04     A:42 X:02 Y:DE P:24 SP:F9 CYC:22345
FB71  C9 42     A:42 X:02 Y:DE P:24 SP:F9 CYC:22347
FB73  F0 02     A:42 X:02 Y:DE P:27 SP:F9 CYC:22349
FB77  60        A:42 X:02 Y:DE P:27 SP:F9 CYC:22352
F1A4  AD 47 06  A:42 X:02 Y:DE P:27 SP:FB CYC:22358
F1A7  C9 52     A:29 X:02 Y:DE P:25 SP:FB CYC:22362
F1A9  F0 02     A:29 X:02 Y:DE P:A4 SP:FB CYC:22364
F1AB  84 00     A:29 X:02 Y:DE P:A4 SP:FB CYC:22366
F1AD  A0 FF     A:29 X:02 Y:DE P:A4 SP:FB CYC:22369
F1AF  A9 37     A:29 X:02 Y:FF P:A4 SP:FB CYC:22371
F1B1  8D 47 06  A:37 X:02 Y:FF P:24 SP:FB CYC:22373
F1B4  20 68 FA  A:37 X:02 Y:FF P:24 SP:FB CYC:22377
FA68  24 01     A:37 X:02 Y:FF P:24 SP:F9 CYC:22383
FA6A  38        A:37 X:02 Y:FF P:E4 SP:F9 CYC:22386
FA6B  A9 75     A:37 X:02 Y:FF P:E5 SP:F9 CYC:22388
FA6D  60        A:75 X:02 Y:FF P:65 SP:F9 CYC:22390
F1B7  33 45     A:75 X:02 Y:FF P:65 SP:FB CYC:22396
F1B9  EA        A:75 X:02 Y:FF P:65 SP:FB CYC:22405
F1BA  EA        A:75 X:02 Y:FF P:65 SP:FB CYC:22407
F1BB  08        A:75 X:02 Y:FF P:65 SP:FB CYC:22409
F1BC  48        A:75 X:02 Y:FF P:65 SP:FA CYC:22412
F1BD  A0 DF     A:75 X:02 Y:FF P:65 SP:F9 CYC:22415
F1BF  68        A:75 X:02 Y:DF P:E5 SP:F9 CYC:22417
F1C0  28        A:75 X:02 Y:DF P:65 SP:FA CYC:22421
F1C1  20 6E FA  A:75 X:02 Y:DF P:65 SP:FB CYC:22425
FA6E  50 76     A:75 X:02 Y:DF P:65 SP:F9 CYC:22431
FA70  F0 74     A:75 X:02 Y:DF P:65 SP:F9 CYC:22433
FA72  30 72     A:75 X:02 Y:DF P:65 SP:F9 CYC:22435
FA74  B0 70     A:75 X:02 Y:DF P:65 SP:F9 CYC:22437
FAE6  84 00     A:75 X:02 Y:DF P:65 SP:F9 CYC:22440
FAE8  60        A:75 X:02 Y:DF P:65 SP:F9 CYC:22443
F1C4  AD 47 06  A:75 X:02 Y:DF P:65 SP:FB CYC:22449
F1C7  C9 6F     A:37 X:02 Y:DF P:65 SP:FB CYC:22453
F1C9  F0 02     A:37 X:02 Y:DF P:E4 SP:FB CYC:22455
F1CB  84 00     A:37 X:02 Y:DF P:E4 SP:FB CYC:22457
F1CD  A0 E0     A:37 X:02 Y:DF P:E4 SP:FB CYC:22460
F1CF  A2 FF     A:37 X:02 Y:E0 P:E4 SP:FB CYC:22462
F1D1  A9 A5     A:37 X:FF Y:E0 P:E4 SP:FB CYC:22464
F1D3  85 47     A:A5 X:FF Y:E0 P:E4 SP:FB CYC:22466
F1D5  20 53 FB  A:A5 X:FF Y:E0 P:E4 SP:FB CYC:22469
FB53  24 01     A:A5 X:FF Y:E0 P:E4 SP:F9 CYC:22475
FB55  18        A:A5 X:FF Y:E0 P:E4 SP:F9 CYC:22478
FB56  A9 B3     A:A5 X:FF Y:E0 P:E4 SP:F9 CYC:22480
FB58  60        A:B3 X:FF Y:E0 P:E4 SP:F9 CYC:22482
F1D8  37 48     A:B3 X:FF Y:E0 P:E4 SP:FB CYC:22488
F1DA  EA        A:B3 X:FF Y:E0 P:E4 SP:FB CYC:22494
F1DB  EA        A:B3 X:FF Y:E0 P:E4 SP:FB CYC:22496
F1DC  EA        A:B3 X:FF Y:E0 P:E4 SP:FB CYC:22498
F1DD  EA        A:B3 X:FF Y:E0 P:E4 SP:FB CYC:22500
F1DE  20 59 FB  A:B3 X:FF Y:E0 P:E4 SP:FB CYC:22502
FB59  50 1A     A:B3 X:FF Y:E0 P:E4 SP:F9 CYC:22508
FB5B  90 18     A:B3 X:FF Y:E0 P:E4 SP:F9 CYC:22510
FB75  84 00     A:B3 X:FF Y:E0 P:E4 SP:F9 CYC:22513
FB77  60        A:B3 X:FF Y:E0 P:E4 SP:F9 CYC:22516
F1E1  A5 47     A:B3 X:FF Y:E0 P:E4 SP:FB CYC:22522
F1E3  C9 4A     A:A5 X:FF Y:E0 P:E4 SP:FB CYC:22525
F1E5  F0 02     A:A5 X:FF Y:E0 P:65 SP:FB CYC:22527
F1E7  84 00     A:A5 X:FF Y:E0 P:65 SP:FB CYC:22529
F1E9  C8        A:A5 X:FF Y:E0 P:65 SP:FB CYC:22532
F1EA  A9 29     A:A5 X:FF Y:E1 P:E5 SP:FB CYC:22534
F1EC  85 47     A:29 X:FF Y:E1 P:65 SP:FB CYC:22536
F1EE  20 64 FB  A:29 X:FF Y:E1 P:65 SP:FB CYC:22539
FB64  B8        A:29 X:FF Y:E1 P:65 SP:F9 CYC:22545
FB65  18        A:29 X:FF Y:E1 P:25 SP:F9 CYC:22547
FB66  A9 42     A:29 X:FF Y:E1 P:24 SP:F9 CYC:22549
FB68  60        A:42 X:FF Y:E1 P:24 SP:F9 CYC:22551
F1F1  37 48     A:42 X:FF Y:E1 P:24 SP:FB CYC:22557
F1F3  EA        A:42 X:FF Y:E1 P:24 SP:FB CYC:22563
F1F4  EA        A:42 X:FF Y:E1 P:24 SP:FB CYC:22565
F1F5  EA        A:42 X:FF Y:E1 P:24 SP:FB CYC:22567
F1F6  EA        A:42 X:FF Y:E1 P:24 SP:FB CYC:22569
F1F7  20 69 FB  A:42 X:FF Y:E1 P:24 SP:FB CYC:22571
FB69  70 0A     A:42 X:FF Y:E1 P:24 SP:F9 CYC:22577
FB6B  F0 08     A:42 X:FF Y:E1 P:24 SP:F9 CYC:22579
FB6D  30 06     A:42 X:FF Y:E1 P:24 SP:F9 CYC:22581
FB6F  B0 04     A:42 X:FF Y:E1 P:24 SP:F9 CYC:22583
FB71  C9 42     A:42 X:FF Y:E1 P:24 SP:F9 CYC:22585
FB73  F0 02     A:42 X:FF Y:E1 P:27 SP:F9 CYC:22587
FB77  60        A:42 X:FF Y:E1 P:27 SP:F9 CYC:22590
F1FA  A5 47     A:42 X:FF Y:E1 P:27 SP:FB CYC:22596
F1FC  C9 52     A:29 X:FF Y:E1 P:25 SP:FB CYC:22599
F1FE  F0 02     A:29 X:FF Y:E1 P:A4 SP:FB CYC:22601
F200  84 00     A:29 X:FF Y:E1 P:A4 SP:FB CYC:22603
F202  C8        A:29 X:FF Y:E1 P:A4 SP:FB CYC:22606
F203  A9 37     A:29 X:FF Y:E2 P:A4 SP:FB CYC:22608
F205  85 47     A:37 X:FF Y:E2 P:24 SP:FB CYC:22610
F207  20 68 FA  A:37 X:FF Y:E2 P:24 SP:FB CYC:22613
FA68  24 01     A:37 X:FF Y:E2 P:24 SP:F9 CYC:22619
FA6A  38        A:37 X:FF Y:E2 P:E4 SP:F9 CYC:22622
FA6B  A9 75     A:37 X:FF Y:E2 P:E5 SP:F9 CYC:22624
FA6D  60        A:75 X:FF Y:E2 P:65 SP:F9 CYC:22626
F20A  37 48     A:75 X:FF Y:E2 P:65 SP:FB CYC:22632
F20C  EA        A:75 X:FF Y:E2 P:65 SP:FB CYC:22638
F20D  EA        A:75 X:FF Y:E2 P:65 SP:FB CYC:22640
F20E  EA        A:75 X:FF Y:E2 P:65 SP:FB CYC:22642
F20F  EA        A:75 X:FF Y:E2 P:65 SP:FB CYC:22644
F210  20 6E FA  A:75 X:FF Y:E2 P:65 SP:FB CYC:22646
FA6E  50 76     A:75 X:FF Y:E2 P:65 SP:F9 CYC:22652
FA70  F0 74     A:75 X:FF Y:E2 P:65 SP:F9 CYC:22654
FA72  30 72     A:75 X:FF Y:E2 P:65 SP:F9 CYC:22656
FA74  B0 70     A:75 X:FF Y:E2 P:65 SP:F9 CYC:22658
FAE6  84 00     A:75 X:FF Y:E2 P:65 SP:F9 CYC:22661
FAE8  60        A:75 X:FF Y:E2 P:65 SP:F9 CYC:22664
F213  A5 47     A:75 X:FF Y:E2 P:65 SP:FB CYC:22670
F215  C9 6F     A:37 X:FF Y:E2 P:65 SP:FB CYC:22673
F217  F0 02     A:37 X:FF Y:E2 P:E4 SP:FB CYC:22675
F219  84 00     A:37 X:FF Y:E2 P:E4 SP:FB CYC:22677
F21B  A9 A5     A:37 X:FF Y:E2 P:E4 SP:FB CYC:22680
F21D  8D 47 06  A:A5 X:FF Y:E2 P:E4 SP:FB CYC:22682
F220  A0 FF     A:A5 X:FF Y:E2 P:E4 SP:FB CYC:22686
F222  20 53 FB  A:A5 X:FF Y:FF P:E4 SP:FB CYC:22688
FB53  24 01     A:A5 X:FF Y:FF P:E4 SP:F9 CYC:22694
FB55  18        A:A5 X:FF Y:FF P:E4 SP:F9 CYC:22697
FB56  A9 B3     A:A5 X:FF Y:FF P:E4 SP:F9 CYC:22699
FB58  60        A:B3 X:FF Y:FF P:E4 SP:F9 CYC:22701
F225  3B 48 05  A:B3 X:FF Y:FF P:E4 SP:FB CYC:22707
F228  EA        A:B3 X:FF Y:FF P:E4 SP:FB CYC:22715
F229  EA        A:B3 X:FF Y:FF P:E4 SP:FB CYC:22717
F22A  08        A:B3 X:FF Y:FF P:E4 SP:FB CYC:22719
F22B  48        A:B3 X:FF Y:FF P:E4 SP:FA CYC:22722
F22C  A0 E3     A:B3 X:FF Y:FF P:E4 SP:F9 CYC:22725
F22E  68        A:B3 X:FF Y:E3 P:E4 SP:F9 CYC:22727
F22F  28        A:B3 X:FF Y:E3 P:E4 SP:FA CYC:22731
F230  20 59 FB  A:B3 X:FF Y:E3 P:E4 SP:FB CYC:22735
FB59  50 1A     A:B3 X:FF Y:E3 P:E4 SP:F9 CYC:22741
FB5B  90 18     A:B3 X:FF Y:E3 P:E4 SP:F9 CYC:22743
FB75  84 00     A:B3 X:FF Y:E3 P:E4 SP:F9 CYC:22746
FB77  60        A:B3 X:FF Y:E3 P:E4 SP:F9 CYC:22749
F233  AD 47 06  A:B3 X:FF Y:E3 P:E4 SP:FB CYC:22755
F236  C9 4A     A:A5 X:FF Y:E3 P:E4 SP:FB CYC:22759
F238  F0 02     A:A5 X:FF Y:E3 P:65 SP:FB CYC:22761
F23A  84 00     A:A5 X:FF Y:E3 P:65 SP:FB CYC:22763
F23C  A0 FF     A:A5 X:FF Y:E3 P:65 SP:FB CYC:22766
F23E  A9 29     A:A5 X:FF Y:FF P:E5 SP:FB CYC:22768
F240  8D 47 06  A:29 X:FF Y:FF P:65 SP:FB CYC:22770
F243  20 64 FB  A:29 X:FF Y:FF P:65 SP:FB CYC:22774
FB64  B8        A:29 X:FF Y:FF P:65 SP:F9 CYC:22780
FB65  18        A:29 X:FF Y:FF P:25 SP:F9 CYC:22782
FB66  A9 42     A:29 X:FF Y:FF P:24 SP:F9 CYC:22784
FB68  60        A:42 X:FF Y:FF P:24 SP:F9 CYC:22786
F246  3B 48 05  A:42 X:FF Y:FF P:24 SP:FB CYC:22792
F249  EA        A:42 X:FF Y:FF P:24 SP:FB CYC:22800
F24A  EA        A:42 X:FF Y:FF P:24 SP:FB CYC:22802
F24B  08        A:42 X:FF Y:FF P:24 SP:FB CYC:22804
F24C  48        A:42 X:FF Y:FF P:24 SP:FA CYC:22807
F24D  A0 E4     A:42 X:FF Y:FF P:24 SP:F9 CYC:22810
F24F  68        A:42 X:FF Y:E4 P:A4 SP:F9 CYC:22812
F250  28        A:42 X:FF Y:E4 P:24 SP:FA CYC:22816
F251  20 69 FB  A:42 X:FF Y:E4 P:24 SP:FB CYC:22820
FB69  70 0A     A:42 X:FF Y:E4 P:24 SP:F9 CYC:22826
FB6B  F0 08     A:42 X:FF Y:E4 P:24 SP:F9 CYC:22828
FB6D  30 06     A:42 X:FF Y:E4 P:24 SP:F9 CYC:22830
FB6F  B0 04     A:42 X:FF Y:E4 P:24 SP:F9 CYC:22832
FB71  C9 42     A:42 X:FF Y:E4 P:24 SP:F9 CYC:22834
FB73  F0 02     A:42 X:FF Y:E4 P:27 SP:F9 CYC:22836
FB77  60        A:42 X:FF Y:E4 P:27 SP:F9 CYC:22839
F254  AD 47 06  A:42 X:FF Y:E4 P:27 SP:FB CYC:22845
F257  C9 52     A:29 X:FF Y:E4 P:25 SP:FB CYC:22849
F259  F0 02     A:29 X:FF Y:E4 P:A4 SP:FB CYC:22851
F25B  84 00     A:29 X:FF Y:E4 P:A4 SP:FB CYC:22853
F25D  A0 FF     A:29 X:FF Y:E4 P:A4 SP:FB CYC:22856
F25F  A9 37     A:29 X:FF Y:FF P:A4 SP:FB CYC:22858
F261  8D 47 06  A:37 X:FF Y:FF P:24 SP:FB CYC:22860
F264  20 68 FA  A:37 X:FF Y:FF P:24 SP:FB CYC:22864
FA68  24 01     A:37 X:FF Y:FF P:24 SP:F9 CYC:22870
FA6A  38        A:37 X:FF Y:FF P:E4 SP:F9 CYC:22873
FA6B  A9 75     A:37 X:FF Y:FF P:E5 SP:F9 CYC:22875
FA6D  60        A:75 X:FF Y:FF P:65 SP:F9 CYC:22877
F267  3B 48 05  A:75 X:FF Y:FF P:65 SP:FB CYC:22883
F26A  EA        A:75 X:FF Y:FF P:65 SP:FB CYC:22891
F26B  EA        A:75 X:FF Y:FF P:65 SP:FB CYC:22893
F26C  08        A:75 X:FF Y:FF P:65 SP:FB CYC:22895
F26D  48        A:75 X:FF Y:FF P:65 SP:FA CYC:22898
F26E  A0 E5     A:75 X:FF Y:FF P:65 SP:F9 CYC:22901
F270  68        A:75 X:FF Y:E5 P:E5 SP:F9 CYC:22903
F271  28        A:75 X:FF Y:E5 P:65 SP:FA CYC:22907
F272  20 6E FA  A:75 X:FF Y:E5 P:65 SP:FB CYC:22911
FA6E  50 76     A:75 X:FF Y:E5 P:65 SP:F9 CYC:22917
FA70  F0 74     A:75 X:FF Y:E5 P:65 SP:F9 CYC:22919
FA72  30 72     A:75 X:FF Y:E5 P:65 SP:F9 CYC:22921
FA74  B0 70     A:75 X:FF Y:E5 P:65 SP:F9 CYC:22923
FAE6  84 00     A:75 X:FF Y:E5 P:65 SP:F9 CYC:22926
FAE8  60        A:75 X:FF Y:E5 P:65 SP:F9 CYC:22929
F275  AD 47 06  A:75 X:FF Y:E5 P:65 SP:FB CYC:22935
F278  C9 6F     A:37 X:FF Y:E5 P:65 SP:FB CYC:22939
F27A  F0 02     A:37 X:FF Y:E5 P:E4 SP:FB CYC:22941
F27C  84 00     A:37 X:FF Y:E5 P:E4 SP:FB CYC:22943
F27E  A0 E6     A:37 X:FF Y:E5 P:E4 SP:FB CYC:22946
F280  A2 FF     A:37 X:FF Y:E6 P:E4 SP:FB CYC:22948
F282  A9 A5     A:37 X:FF Y:E6 P:E4 SP:FB CYC:22950
F284  8D 47 06  A:A5 X:FF Y:E6 P:E4 SP:FB CYC:22952
F287  20 53 FB  A:A5 X:FF Y:E6 P:E4 SP:FB CYC:22956
FB53  24 01     A:A5 X:FF Y:E6 P:E4 SP:F9 CYC:22962
FB55  18        A:A5 X:FF Y:E6 P:E4 SP:F9 CYC:22965
FB56  A9 B3     A:A5 X:FF Y:E6 P:E4 SP:F9 CYC:22967
FB58  60        A:B3 X:FF Y:E6 P:E4 SP:F9 CYC:22969
F28A  3F 48 05  A:B3 X:FF Y:E6 P:E4 SP:FB CYC:22975
F28D  EA        A:B3 X:FF Y:E6 P:E4 SP:FB CYC:22983
F28E  EA        A:B3 X:FF Y:E6 P:E4 SP:FB CYC:22985
F28F  EA        A:B3 X:FF Y:E6 P:E4 SP:FB CYC:22987
F290  EA        A:B3 X:FF Y:E6 P:E4 SP:FB CYC:22989
F291  20 59 FB  A:B3 X:FF Y:E6 P:E4 SP:FB CYC:22991
FB59  50 1A     A:B3 X:FF Y:E6 P:E4 SP:F9 CYC:22997
FB5B  90 18     A:B3 X:FF Y:E6 P:E4 SP:F9 CYC:22999
FB75  84 00     A:B3 X:FF Y:E6 P:E4 SP:F9 CYC:23002
FB77  60        A:B3 X:FF Y:E6 P:E4 SP:F9 CYC:23005
F294  AD 47 06  A:B3 X:FF Y:E6 P:E4 SP:FB CYC:23011
F297  C9 4A     A:A5 X:FF Y:E6 P:E4 SP:FB CYC:23015
F299  F0 02     A:A5 X:FF Y:E6 P:65 SP:FB CYC:23017
F29B  84 00     A:A5 X:FF Y:E6 P:65 SP:FB CYC:23019
F29D  C8        A:A5 X:FF Y:E6 P:65 SP:FB CYC:23022
F29E  A9 29     A:A5 X:FF Y:E7 P:E5 SP:FB CYC:23024
F2A0  8D 47 06  A:29 X:FF Y:E7 P:65 SP:FB CYC:23026
F2A3  20 64 FB  A:29 X:FF Y:E7 P:65 SP:FB CYC:23030
FB64  B8        A:29 X:FF Y:E7 P:65 SP:F9 CYC:23036
FB65  18        A:29 X:FF Y:E7 P:25 SP:F9 CYC:23038
FB66  A9 42     A:29 X:FF Y:E7 P:24 SP:F9 CYC:23040
FB68  60        A:42 X:FF Y:E7 P:24 SP:F9 CYC:23042
F2A6  3F 48 05  A:42 X:FF Y:E7 P:24 SP:FB CYC:23048
F2A9  EA        A:42 X:FF Y:E7 P:24 SP:FB CYC:23056
F2AA  EA        A:42 X:FF Y:E7 P:24 SP:FB CYC:23058
F2AB  EA        A:42 X:FF Y:E7 P:24 SP:FB CYC:23060
F2AC  EA        A:42 X:FF Y:E7 P:24 SP:FB CYC:23062
F2AD  20 69 FB  A:42 X:FF Y:E7 P:24 SP:FB CYC:23064
FB69  70 0A     A:42 X:FF Y:E7 P:24 SP:F9 CYC:23070
FB6B  F0 08     A:42 X:FF Y:E7 P:24 SP:F9 CYC:23072
FB6D  30 06     A:42 X:FF Y:E7 P:24 SP:F9 CYC:23074
FB6F  B0 04     A:42 X:FF Y:E7 P:24 SP:F9 CYC:23076
FB71  C9 42     A:42 X:FF Y:E7 P:24 SP:F9 CYC:23078
FB73  F0 02     A:42 X:FF Y:E7 P:27 SP:F9 CYC:23080
FB77  60        A:42 X:FF Y:E7 P:27 SP:F9 CYC:23083
F2B0  AD 47 06  A:42 X:FF Y:E7 P:27 SP:FB CYC:23089
F2B3  C9 52     A:29 X:FF Y:E7 P:25 SP:FB CYC:23093
F2B5  F0 02     A:29 X:FF Y:E7 P:A4 SP:FB CYC:23095
F2B7  84 00     A:29 X:FF Y:E7 P:A4 SP:FB CYC:23097
F2B9  C8        A:29 X:FF Y:E7 P:A4 SP:FB CYC:23100
F2BA  A9 37     A:29 X:FF Y:E8 P:A4 SP:FB CYC:23102
F2BC  8D 47 06  A:37 X:FF Y:E8 P:24 SP:FB CYC:23104
F2BF  20 68 FA  A:37 X:FF Y:E8 P:24 SP:FB CYC:23108
FA68  24 01     A:37 X:FF Y:E8 P:24 SP:F9 CYC:23114
FA6A  38        A:37 X:FF Y:E8 P:E4 SP:F9 CYC:23117
FA6B  A9 75     A:37 X:FF Y:E8 P:E5 SP:F9 CYC:23119
FA6D  60        A:75 X:FF Y:E8 P:65 SP:F9 CYC:23121
F2C2  3F 48 05  A:75 X:FF Y:E8 P:65 SP:FB CYC:23127
F2C5  EA        A:75 X:FF Y:E8 P:65 SP:FB CYC:23135
F2C6  EA        A:75 X:FF Y:E8 P:65 SP:FB CYC:23137
F2C7  EA        A:75 X:FF Y:E8 P:65 SP:FB CYC:23139
F2C8  EA        A:75 X:FF Y:E8 P:65 SP:FB CYC:23141
F2C9  20 6E FA  A:75 X:FF Y:E8 P:65 SP:FB CYC:23143
FA6E  50 76     A:75 X:FF Y:E8 P:65 SP:F9 CYC:23149
FA70  F0 74     A:75 X:FF Y:E8 P:65 SP:F9 CYC:23151
FA72  30 72     A:75 X:FF Y:E8 P:65 SP:F9 CYC:23153
FA74  B0 70     A:75 X:FF Y:E8 P:65 SP:F9 CYC:23155
FAE6  84 00     A:75 X:FF Y:E8 P:65 SP:F9 CYC:23158
FAE8  60        A:75 X:FF Y:E8 P:65 SP:F9 CYC:23161
F2CC  AD 47 06  A:75 X:FF Y:E8 P:65 SP:FB CYC:23167
F2CF  C9 6F     A:37 X:FF Y:E8 P:65 SP:FB CYC:23171
F2D1  F0 02     A:37 X:FF Y:E8 P:E4 SP:FB CYC:23173
F2D3  84 00     A:37 X:FF Y:E8 P:E4 SP:FB CYC:23175
F2D5  60        A:37 X:FF Y:E8 P:E4 SP:FB CYC:23178
